"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
62.5,2229.75917529856,2213.8779075,2114.087663625,2338.62481025,224.537146624999,14.314667572625,0.138952520808978
63.5,2244.07384287119,2224.7212625,2134.8601275,2346.28878625,211.42865875,14.314667572625,0.138952520808978
64.5,2256.06079311846,2236.346425,2150.01033125,2356.853142875,206.842811625,9.659232921925,0.220632379539016
65.5,2265.72002604039,2247.17731,2158.85607475,2366.408037375,207.551962625,9.659232921925,0.220632379539016
66.5,2275.37925896231,2259.166975,2165.57686625,2379.911925,214.33505875,9.659232921925,0.220632379539016
67.5,2285.03849188424,2271.2407325,2171.629972625,2393.35884625,221.728873625,9.659232921925,0.220632379539016
68.5,2294.69772480616,2284.9106,2177.889477125,2409.0198575,231.130380375,9.659232921925,0.220632379539016
69.5,2304.35695772809,2299.58135,2183.858589125,2424.694012875,240.835423750001,9.659232921925,0.220632379539016
70.5,2314.01619065001,2313.17032,2188.276546625,2441.98374125,253.707194624999,9.659232921925,0.220632379539016
71.5,2323.67542357194,2325.622025,2193.018125,2457.55734375,264.539218750001,9.659232921925,0.220632379539016
72.5,2333.33465649386,2336.48525,2198.45277725,2472.3259265,273.873149250001,9.659232921925,0.220632379539016
73.5,2342.99388941579,2345.7686725,2203.01451375,2488.06861025,285.0540965,9.659232921925,0.220632379539016
74.5,2352.65312233771,2354.675865,2207.0440255,2503.83931,296.7952845,9.659232921925,0.220632379539016
75.5,2362.31235525964,2364.356165,2211.7437965,2520.26351125,308.51971475,9.659232921925,0.220632379539016
76.5,2371.97158818156,2372.567275,2215.465785625,2536.194440625,320.728655,9.659232921925,0.220632379539016
77.5,2381.63082110349,2381.2992,2218.557620875,2553.5071525,334.949531625,9.659232921925,0.220632379539016
78.5,2391.29005402541,2389.11126,2220.8654835,2571.225282125,350.359798624999,9.659232921925,0.220632379539016
79.5,2400.94928694734,2398.0192925,2223.37162975,2587.157917,363.78628725,9.659232921925,0.220632379539016
80.5,2410.60851986926,2406.568225,2226.1962164125,2606.17318625,379.9769698375,9.659232921925,0.220632379539016
81.5,2420.26775279119,2415.878225,2228.211573125,2624.64776875,396.436195625,9.659232921925,0.220632379539016
82.5,2429.92698571311,2425.739625,2231.132089625,2642.18528,411.053190374999,9.659232921925,0.220632379539016
83.5,2439.58621863504,2433.9905,2233.784909875,2660.82761375,427.042703875,9.659232921925,0.220632379539016
84.5,2449.79469387677,2443.92347,2246.32093375,2672.856740625,426.535806875001,10.75771756155,0.192467907452178
85.5,2460.55241143833,2454.6824775,2267.99847875,2676.769693,408.77121425,10.75771756155,0.192467907452178
86.5,2471.31012899987,2465.0529,2285.763636875,2681.0080041875,395.2443673125,10.75771756155,0.192467907452178
87.5,2482.06784656143,2475.944075,2301.75268475,2685.957472875,384.204788125001,10.75771756155,0.192467907452178
88.5,2492.82556412297,2486.3692,2315.86668875,2691.740111975,375.873423225,10.75771756155,0.192467907452178
89.5,2503.58328168452,2497.3208225,2329.97457625,2699.057843625,369.083267375,10.75771756155,0.192467907452178
90.5,2514.34099924608,2508.7680575,2341.38218875,2703.697849375,362.315660625,10.75771756155,0.192467907452178
91.5,2525.09871680762,2521.1363875,2352.276055625,2711.299473125,359.0234175,10.75771756155,0.192467907452178
92.5,2535.85643436918,2532.8786425,2364.60798375,2719.34309475,354.735111000001,10.75771756155,0.192467907452178
93.5,2546.61415193072,2545.088425,2378.78302625,2727.943912,349.160885750001,10.75771756155,0.192467907452178
94.5,2557.37186949227,2557.4359675,2389.37456375,2735.385606875,346.011043125,10.75771756155,0.192467907452178
95.5,2568.12958705383,2570.2614025,2399.0396715,2742.790042875,343.750371375,10.75771756155,0.192467907452178
96.5,2578.88730461537,2581.96605,2405.263313125,2751.1619325,345.898619375,10.75771756155,0.192467907452178
97.5,2589.64502217693,2594.356275,2409.45666125,2757.542294875,348.085633624999,10.75771756155,0.192467907452178
98.5,2600.40273973847,2607.0388125,2415.291873625,2770.0928675,354.800993875001,10.75771756155,0.192467907452178
99.5,2611.16045730002,2619.52508,2420.980194625,2780.955907125,359.975712499999,10.75771756155,0.192467907452178
100.5,2621.91817486158,2630.874275,2427.97660425,2792.35914225,364.382538,10.75771756155,0.192467907452178
101.5,2632.67589242312,2642.047495,2432.5104925,2807.81837325,375.30788075,10.75771756155,0.192467907452178
102.5,2643.43360998468,2653.669375,2436.76155325,2825.25474825,388.493195,10.75771756155,0.192467907452178
103.5,2654.19132754622,2664.893205,2445.053744875,2843.563375,398.509630125,10.75771756155,0.192467907452178
104.5,2666.3325152745,2676.2812,2461.5641025,2857.645105875,396.081003375,13.524657895,0.17691785612651
105.5,2679.8571731695,2687.699725,2489.696973,2863.1327342,373.435761199999,13.524657895,0.17691785612651
106.5,2693.3818310645,2698.637075,2515.77337125,2868.432947175,352.659575925,13.524657895,0.17691785612651
107.5,2706.9064889595,2709.80142,2542.56253175,2879.3560225,336.79349075,13.524657895,0.17691785612651
108.5,2720.4311468545,2720.40372,2564.1016815,2889.053915875,324.952234375,13.524657895,0.17691785612651
109.5,2733.9558047495,2731.3550875,2573.077106625,2895.743564,322.666457375,13.524657895,0.17691785612651
110.5,2747.4804626445,2741.502585,2589.35897875,2904.661551375,315.302572625,13.524657895,0.17691785612651
111.5,2761.0051205395,2750.430725,2603.62285575,2914.2475675,310.62471175,13.524657895,0.17691785612651
112.5,2774.5297784345,2760.4983225,2617.376616625,2928.39332575,311.016709125,13.524657895,0.17691785612651
113.5,2788.0544363295,2774.635255,2630.76583375,2940.44201125,309.6761775,13.524657895,0.17691785612651
114.5,2801.5790942245,2790.31442,2643.014174375,2959.1137809875,316.0996066125,13.524657895,0.17691785612651
115.5,2815.1037521195,2806.41195,2653.8807825,2976.10010175,322.21931925,13.524657895,0.17691785612651
116.5,2828.6284100145,2822.64195,2662.766165,2990.57672,327.810555,13.524657895,0.17691785612651
117.5,2842.1530679095,2837.54159175,2672.433821625,3017.14914,344.715318375,13.524657895,0.17691785612651
